167.554901,260.732941,320.633118,243.428452,348.030853,349.265442,323.339508,322.104950,35,roadmark_0086.png
345.924286,449.751251,432.446747,367.222137,362.845673,362.845673,325.808655,325.808655,35,roadmark_0087.png
139.601501,244.759567,296.673035,223.461731,356.672852,359.141968,329.512360,327.043213,35,roadmark_0088.png
331.282043,460.400177,435.108978,360.566559,375.191345,375.191345,331.981476,331.981476,35,roadmark_0089.png
116.972549,223.461731,288.686371,210.150589,364.080261,373.956787,333.216034,331.981476,35,roadmark_0090.png
321.964233,463.062408,440.433441,353.910980,393.709869,392.475311,340.623444,340.623444,35,roadmark_0091.png
71.714645,188.852737,276.706329,178.203827,383.833344,393.709869,343.092590,339.388885,35,roadmark_0092.png
345.924286,435.108978,425.791168,389.851074,383.833344,382.598755,308.524689,309.759247,forward,roadmark_0093.png
347.255402,443.095673,425.791168,380.533264,392.475311,392.475311,313.462952,310.993835,forward,roadmark_0094.png
339.268707,424.460052,433.777863,385.857727,401.117279,401.117279,310.993835,310.993835,forward,roadmark_0095.png
359.235443,435.108978,424.460052,383.195496,371.487640,371.487640,312.228394,310.993835,forward,roadmark_0096.png
361.897675,439.102325,427.122284,389.851074,362.845673,365.314819,309.759247,309.759247,forward,roadmark_0097.png
355.242096,439.102325,429.784515,388.519958,359.141968,359.141968,308.524689,308.524689,forward,roadmark_0098.png
369.884369,432.446747,425.791168,388.519958,352.969147,354.203705,304.820984,306.055542,forward,roadmark_0099.png
379.202148,433.777863,428.453400,396.506653,339.388885,338.154327,302.351837,301.117279,forward,roadmark_0100.png
373.877716,440.433441,429.784515,389.851074,345.561737,345.561737,303.586426,302.351837,forward,roadmark_0101.png
364.559906,437.771210,429.784515,392.513306,349.265442,349.265442,302.351837,302.351837,forward,roadmark_0102.png
379.202148,469.717957,439.102325,387.188843,328.277771,328.277771,296.179016,296.179016,leftturn,roadmark_0103.png
254.077377,327.288696,360.566559,312.646423,319.635803,329.512360,297.413574,294.944458,leftturn,roadmark_0104.png
385.857727,447.089020,468.386841,385.857727,385.857727,298.648163,298.648163,330.746918,leftturn,roadmark_0105.png
305.990845,363.228790,320.633118,254.077377,298.648163,298.648163,333.216034,322.104950,leftturn,roadmark_0106.png
387.188843,439.102325,480.366882,387.188843,298.648163,298.648163,338.154327,338.154327,leftturn,roadmark_0107.png
303.328613,357.904327,313.977539,243.428452,297.413574,299.882721,339.388885,335.685181,leftturn,roadmark_0108.png
383.195496,444.426788,480.366882,377.871063,303.586426,302.351837,344.327148,344.327148,leftturn,roadmark_0109.png
295.341919,361.897675,298.004150,246.090683,303.586426,303.586426,348.030853,327.043213,leftturn,roadmark_0110.png
387.188843,444.426788,485.691345,365.891022,302.351837,302.351837,351.734558,349.265442,leftturn,roadmark_0111.png
299.335266,355.242096,299.335266,191.514969,301.117279,301.117279,350.500000,346.796295,leftturn,roadmark_0112.png
384.526611,447.089020,491.015808,368.553253,303.586426,302.351837,359.141968,360.376556,leftturn,roadmark_0113.png
291.348572,351.248749,287.355255,184.859406,304.820984,307.290131,359.141968,341.858032,leftturn,roadmark_0114.png
381.864380,449.751251,499.002502,360.566559,306.055542,306.055542,365.314819,365.314819,leftturn,roadmark_0115.png
288.686371,351.248749,280.699677,168.886017,306.055542,306.055542,367.783966,351.734558,leftturn,roadmark_0116.png
381.864380,452.413483,508.320312,365.891022,309.759247,308.524689,378.895050,380.129639,leftturn,roadmark_0117.png
275.375214,340.599823,264.726288,138.270386,309.759247,309.759247,373.956787,359.141968,leftturn,roadmark_0118.png
375.208832,452.413483,517.638123,363.228790,310.993835,309.759247,390.006165,387.537048,leftturn,roadmark_0119.png
278.037445,131.614807,234.110641,340.599823,309.759247,360.376556,387.537048,314.697540,leftturn,roadmark_0120.png
373.877716,460.400177,528.287048,347.255402,312.228394,312.228394,406.055542,396.179016,leftturn,roadmark_0121.png
262.064056,341.930939,219.468384,79.701332,313.462952,313.462952,402.351837,381.364197,leftturn,roadmark_0122.png
376.539948,449.751251,500.333618,340.599823,306.055542,304.820984,377.660492,377.660492,leftturn,roadmark_0123.png
272.712982,337.937592,236.772873,107.654739,307.290131,307.290131,381.364197,362.845673,leftturn,roadmark_0124.png
368.553253,449.751251,510.982544,352.579865,310.993835,308.524689,391.240753,391.240753,leftturn,roadmark_0125.png
262.064056,324.626465,220.799500,102.330284,308.524689,309.759247,392.475311,373.956787,leftturn,roadmark_0126.png
368.553253,448.420135,524.293701,367.222137,315.932098,309.759247,407.290131,401.117279,leftturn,roadmark_0127.png
244.759567,324.626465,188.852737,55.741264,314.697540,314.697540,404.820984,394.944458,leftturn,roadmark_0128.png
348.586517,395.175537,389.851074,360.566559,320.870361,320.870361,298.648163,297.413574,forward,roadmark_0129.png
363.228790,392.513306,397.837769,347.255402,298.648163,299.882721,324.574066,323.339508,forward,roadmark_0130.png
352.579865,399.168884,393.844421,363.228790,328.277771,328.277771,298.648163,298.648163,forward,roadmark_0131.png
341.930939,408.486694,401.831116,361.897675,331.981476,331.981476,298.648163,299.882721,forward,roadmark_0132.png
340.599823,401.831116,395.175537,364.559906,330.746918,331.981476,298.648163,298.648163,forward,roadmark_0133.png
341.930939,404.493347,397.837769,363.228790,334.450623,334.450623,302.351837,301.117279,forward,roadmark_0134.png
363.228790,401.831116,404.493347,335.275360,303.586426,303.586426,339.388885,339.388885,forward,roadmark_0135.png
335.275360,400.500000,409.817810,359.235443,348.030853,348.030853,306.055542,306.055542,forward,roadmark_0136.png
333.944275,404.493347,397.837769,359.235443,355.438263,352.969147,309.759247,308.524689,forward,roadmark_0137.png
163.561569,219.468384,305.990845,266.057404,341.858032,352.969147,312.228394,308.524689,forward,roadmark_0138.png
321.964233,411.148926,397.837769,360.566559,362.845673,361.611115,308.524689,308.524689,forward,roadmark_0139.png
140.932617,212.812805,308.653076,250.084030,349.265442,357.907410,313.462952,310.993835,forward,roadmark_0140.png
312.646423,417.804504,397.837769,359.235443,372.722229,372.722229,310.993835,312.228394,forward,roadmark_0141.png
126.290352,195.508316,299.335266,244.759567,352.969147,366.549377,315.932098,315.932098,forward,roadmark_0142.png
357.904327,305.990845,409.817810,397.837769,315.932098,378.895050,383.833344,319.635803,forward,roadmark_0143.png
77.039101,188.852737,303.328613,235.441757,367.783966,373.956787,314.697540,317.166656,forward,roadmark_0144.png
287.355255,412.480042,404.493347,348.586517,394.944458,394.944458,320.870361,319.635803,forward,roadmark_0145.png
46.423462,172.879364,287.355255,222.130615,377.660492,385.067902,318.401245,320.870361,forward,roadmark_0146.png
509.651428,562.895996,529.618164,484.360229,343.092590,341.858032,320.870361,323.339508,bike,roadmark_0147.png
521.631470,578.869385,540.267029,493.678040,351.734558,349.265442,328.277771,329.512360,bike,roadmark_0148.png
532.280396,604.160583,554.909302,500.333618,360.376556,359.141968,333.216034,334.450623,bike,roadmark_0149.png
514.975891,550.915955,625.458374,562.895996,341.858032,375.191345,370.253082,340.623444,bike,roadmark_0150.png
381.864380,443.095673,432.446747,383.195496,330.746918,329.512360,309.759247,309.759247,35,roadmark_0151.png
240.766220,305.990845,333.944275,280.699677,328.277771,328.277771,309.759247,309.759247,35,roadmark_0152.png
373.877716,445.757904,435.108978,385.857727,334.450623,334.450623,310.993835,310.993835,35,roadmark_0153.png
215.475037,294.010803,327.288696,267.388519,331.981476,336.919739,313.462952,312.228394,35,roadmark_0154.png
368.553253,456.406830,437.771210,381.864380,343.092590,343.092590,315.932098,315.932098,35,roadmark_0155.png
203.495010,283.361908,317.970886,258.070709,340.623444,343.092590,317.166656,315.932098,35,roadmark_0156.png
365.891022,464.393524,440.433441,381.864380,355.438263,351.734558,319.635803,320.870361,35,roadmark_0157.png
182.197174,267.388519,308.653076,243.428452,349.265442,352.969147,323.339508,320.870361,35,roadmark_0158.png
355.242096,464.393524,441.764557,380.533264,366.549377,364.080261,327.043213,328.277771,35,roadmark_0159.png
144.925964,246.090683,303.328613,232.779541,360.376556,364.080261,331.981476,327.043213,35,roadmark_0160.png
347.255402,471.049072,448.420135,372.546600,382.598755,381.364197,336.919739,336.919739,35,roadmark_0161.png
103.661400,224.792847,286.024139,204.826126,375.191345,380.129639,339.388885,336.919739,35,roadmark_0162.png
347.255402,487.022461,457.737946,367.222137,402.351837,401.117279,344.327148,346.796295,35,roadmark_0163.png
57.072380,188.852737,280.699677,184.859406,391.240753,399.882721,348.030853,343.092590,35,roadmark_0164.png
472.380188,487.022461,536.273682,502.995850,323.339508,341.858032,336.919739,318.401245,bike,roadmark_0165.png
475.042419,496.340271,549.584839,514.975891,325.808655,352.969147,346.796295,322.104950,bike,roadmark_0166.png
487.022461,508.320312,570.882690,525.624817,336.919739,366.549377,356.672852,330.746918,bike,roadmark_0167.png
495.009155,525.624817,594.842773,536.273682,344.327148,383.833344,373.956787,338.154327,bike,roadmark_0168.png
508.320312,549.584839,632.113953,560.233765,359.141968,409.759247,396.179016,352.969147,bike,roadmark_0169.png
360.566559,447.089020,435.108978,389.851074,329.512360,331.981476,313.462952,313.462952,40,roadmark_0170.png
243.428452,325.957581,347.255402,291.348572,328.277771,333.216034,310.993835,309.759247,40,roadmark_0171.png
365.891022,449.751251,439.102325,383.195496,336.919739,339.388885,309.759247,312.228394,40,roadmark_0172.png
235.441757,315.308655,345.924286,282.030792,331.981476,338.154327,313.462952,313.462952,40,roadmark_0173.png
357.904327,455.075714,440.433441,383.195496,340.623444,343.092590,317.166656,315.932098,40,roadmark_0174.png
219.468384,303.328613,340.599823,274.044098,335.685181,341.858032,315.932098,315.932098,40,roadmark_0175.png
355.242096,455.075714,444.426788,373.877716,348.030853,349.265442,317.166656,317.166656,40,roadmark_0176.png
200.832779,298.004150,340.599823,272.712982,341.858032,348.030853,319.635803,317.166656,40,roadmark_0177.png
345.924286,456.406830,444.426788,372.546600,356.672852,357.907410,322.104950,320.870361,40,roadmark_0178.png
174.210480,284.693024,336.606476,264.726288,345.561737,355.438263,320.870361,318.401245,40,roadmark_0179.png
340.599823,456.406830,445.757904,368.553253,366.549377,366.549377,324.574066,323.339508,40,roadmark_0180.png
151.581528,274.044098,319.302002,246.090683,360.376556,362.845673,323.339508,323.339508,40,roadmark_0181.png
335.275360,471.049072,447.089020,363.228790,375.191345,375.191345,333.216034,333.216034,40,roadmark_0182.png
132.945923,259.401825,316.639771,226.123962,361.611115,371.487640,329.512360,329.512360,40,roadmark_0183.png
321.964233,475.042419,445.757904,365.891022,387.537048,387.537048,338.154327,338.154327,40,roadmark_0184.png
106.323624,224.792847,309.984192,210.150589,375.191345,387.537048,340.623444,335.685181,40,roadmark_0185.png
365.891022,440.433441,427.122284,371.215485,329.512360,328.277771,307.290131,307.290131,40,roadmark_0186.png
246.090683,315.308655,336.606476,283.361908,325.808655,329.512360,310.993835,308.524689,40,roadmark_0187.png
364.559906,441.764557,425.791168,371.215485,334.450623,334.450623,310.993835,310.993835,40,roadmark_0188.png
255.408493,258.070709,308.653076,331.282043,275.375214,320.870361,331.981476,334.450623,40,roadmark_0189.png
360.566559,448.420135,431.115631,371.215485,339.388885,339.388885,313.462952,313.462952,40,roadmark_0190.png
359.235443,448.420135,431.115631,367.222137,344.327148,344.327148,317.166656,317.166656,40,roadmark_0191.png
356.573212,451.082367,433.777863,364.559906,352.969147,352.969147,322.104950,322.104950,40,roadmark_0192.png
344.593170,467.055725,439.102325,361.897675,362.845673,362.845673,322.104950,323.339508,40,roadmark_0193.png
345.924286,457.737946,441.764557,355.242096,369.018524,367.783966,328.277771,330.746918,40,roadmark_0194.png
340.599823,471.049072,443.095673,356.573212,380.129639,380.129639,333.216034,333.216034,40,roadmark_0195.png
325.957581,475.042419,448.420135,357.904327,394.944458,398.648163,336.919739,335.685181,40,roadmark_0196.png
351.248749,437.771210,421.797852,373.877716,330.746918,330.746918,308.524689,308.524689,40,roadmark_0197.png
222.130615,305.990845,341.930939,282.030792,330.746918,333.216034,312.228394,308.524689,40,roadmark_0198.png
348.586517,445.757904,429.784515,371.215485,339.388885,339.388885,309.759247,310.993835,40,roadmark_0199.png
208.819473,300.666382,336.606476,267.388519,336.919739,338.154327,315.932098,313.462952,40,roadmark_0200.png
340.599823,443.095673,428.453400,368.553253,346.796295,349.265442,310.993835,313.462952,40,roadmark_0201.png
198.170547,292.679688,332.613159,256.739594,341.858032,348.030853,319.635803,318.401245,40,roadmark_0202.png
332.613159,443.095673,433.777863,363.228790,355.438263,354.203705,319.635803,318.401245,40,roadmark_0203.png
174.210480,279.368561,321.964233,247.421799,350.500000,356.672852,324.574066,319.635803,40,roadmark_0204.png
328.619812,449.751251,432.446747,359.235443,365.314819,366.549377,327.043213,328.277771,40,roadmark_0205.png
148.919296,260.732941,313.977539,236.772873,359.141968,369.018524,330.746918,325.808655,40,roadmark_0206.png
316.639771,463.062408,433.777863,353.910980,378.895050,378.895050,328.277771,329.512360,40,roadmark_0207.png
114.310318,244.759567,309.984192,215.475037,375.191345,380.129639,333.216034,331.981476,40,roadmark_0208.png
309.984192,469.717957,444.426788,344.593170,397.413574,397.413574,341.858032,341.858032,40,roadmark_0209.png
79.701332,212.812805,295.341919,202.163895,383.833344,396.179016,344.327148,335.685181,40,roadmark_0210.png
387.188843,361.897675,444.426788,429.784515,296.179016,325.808655,325.808655,294.944458,rightturn,roadmark_0211.png
357.904327,451.082367,435.108978,383.195496,331.981476,331.981476,299.882721,298.648163,rightturn,roadmark_0212.png
347.255402,456.406830,435.108978,389.851074,339.388885,340.623444,296.179016,296.179016,rightturn,roadmark_0213.png
344.593170,460.400177,435.108978,381.864380,346.796295,344.327148,298.648163,298.648163,rightturn,roadmark_0214.png
333.944275,465.724640,440.433441,381.864380,352.969147,352.969147,303.586426,303.586426,rightturn,roadmark_0215.png
325.957581,468.386841,443.095673,377.871063,364.080261,364.080261,308.524689,308.524689,rightturn,roadmark_0216.png
316.639771,481.697998,447.089020,379.202148,376.425934,373.956787,308.524689,308.524689,rightturn,roadmark_0217.png
304.659729,502.995850,453.744598,375.208832,387.537048,392.475311,313.462952,310.993835,rightturn,roadmark_0218.png
343.262054,449.751251,423.128937,371.215485,343.092590,343.092590,294.944458,297.413574,rightturn,roadmark_0219.png
337.937592,457.737946,427.122284,373.877716,350.500000,345.561737,296.179016,296.179016,rightturn,roadmark_0220.png
331.282043,455.075714,431.115631,369.884369,357.907410,356.672852,298.648163,299.882721,rightturn,roadmark_0221.png
320.633118,455.075714,429.784515,367.222137,371.487640,369.018524,302.351837,301.117279,rightturn,roadmark_0222.png
307.321960,477.704651,435.108978,364.559906,386.302460,387.537048,308.524689,307.290131,rightturn,roadmark_0223.png
357.904327,439.102325,457.737946,305.990845,308.524689,308.524689,398.648163,397.413574,rightturn,roadmark_0224.png
315.308655,448.420135,437.771210,383.195496,350.500000,348.030853,299.882721,298.648163,rightturn,roadmark_0225.png
301.997498,432.446747,439.102325,372.546600,365.314819,362.845673,303.586426,304.820984,rightturn,roadmark_0226.png
298.004150,453.744598,437.771210,372.546600,373.956787,372.722229,304.820984,304.820984,rightturn,roadmark_0227.png
280.699677,437.771210,439.102325,361.897675,390.006165,390.006165,309.759247,309.759247,rightturn,roadmark_0228.png
279.368561,447.089020,441.764557,371.215485,393.709869,394.944458,309.759247,309.759247,rightturn,roadmark_0229.png
377.871063,432.446747,427.122284,385.857727,339.388885,339.388885,314.697540,315.932098,35,roadmark_0230.png
202.163895,264.726288,303.328613,254.077377,336.919739,340.623444,318.401245,315.932098,35,roadmark_0231.png
365.891022,444.426788,435.108978,384.526611,350.500000,351.734558,318.401245,318.401245,35,roadmark_0232.png
167.554901,251.415146,298.004150,240.766220,346.796295,349.265442,319.635803,319.635803,35,roadmark_0233.png
361.897675,441.764557,433.777863,385.857727,365.314819,361.611115,323.339508,323.339508,35,roadmark_0234.png
148.919296,226.123962,283.361908,230.117310,351.734558,359.141968,325.808655,324.574066,35,roadmark_0235.png
356.573212,448.420135,433.777863,379.202148,370.253082,372.722229,329.512360,330.746918,35,roadmark_0236.png
126.290352,199.501663,272.712982,204.826126,361.611115,369.018524,331.981476,329.512360,35,roadmark_0237.png
349.917633,449.751251,436.440094,373.877716,388.771606,385.067902,335.685181,334.450623,35,roadmark_0238.png
83.694679,182.197174,258.070709,184.859406,378.895050,378.895050,334.450623,333.216034,35,roadmark_0239.png
343.262054,444.426788,435.108978,369.884369,399.882721,403.586426,348.030853,346.796295,35,roadmark_0240.png
51.747921,138.270386,232.779541,152.912643,386.302460,393.709869,344.327148,341.858032,35,roadmark_0241.png
395.175537,441.764557,460.400177,381.864380,308.524689,309.759247,380.129639,381.364197,forward,roadmark_0242.png
120.965889,215.475037,328.619812,270.050751,371.487640,377.660492,308.524689,308.524689,forward,roadmark_0243.png
399.168884,444.426788,465.724640,389.851074,309.759247,309.759247,391.240753,391.240753,forward,roadmark_0244.png
79.701332,192.846085,315.308655,262.064056,387.537048,388.771606,313.462952,310.993835,forward,roadmark_0245.png
395.175537,447.089020,476.373535,387.188843,313.462952,313.462952,407.290131,401.117279,forward,roadmark_0246.png
47.754578,135.608154,304.659729,260.732941,393.709869,406.055542,318.401245,313.462952,forward,roadmark_0247.png
393.844421,452.413483,479.035767,383.195496,315.932098,314.697540,401.117279,398.648163,forward,roadmark_0248.png
9.152246,250.084030,298.004150,82.363564,404.820984,315.932098,323.339508,430.746918,forward,roadmark_0249.png
393.844421,459.069061,487.022461,383.195496,319.635803,317.166656,407.290131,398.648163,forward,roadmark_0250.png
37.105656,240.766220,284.693024,146.257065,388.771606,319.635803,327.043213,409.759247,forward,roadmark_0251.png
388.519958,456.406830,480.366882,384.526611,324.574066,323.339508,402.351837,397.413574,forward,roadmark_0252.png
400.500000,435.108978,441.764557,399.168884,298.648163,298.648163,328.277771,329.512360,forward,roadmark_0253.png
218.137268,278.037445,325.957581,292.679688,327.043213,330.746918,299.882721,299.882721,forward,roadmark_0254.png
396.506653,437.771210,444.426788,400.500000,299.882721,299.882721,334.450623,334.450623,forward,roadmark_0255.png
199.501663,263.395172,328.619812,287.355255,328.277771,334.450623,301.117279,301.117279,forward,roadmark_0256.png
396.506653,436.440094,444.426788,405.824463,303.586426,299.882721,341.858032,341.858032,forward,roadmark_0257.png
192.846085,258.070709,317.970886,279.368561,335.685181,340.623444,304.820984,302.351837,forward,roadmark_0258.png
401.831116,452.413483,433.777863,395.175537,343.092590,346.796295,303.586426,301.117279,forward,roadmark_0259.png
170.217133,235.441757,313.977539,279.368561,341.858032,349.265442,306.055542,303.586426,forward,roadmark_0260.png
397.837769,457.737946,437.771210,400.500000,359.141968,354.203705,303.586426,303.586426,forward,roadmark_0261.png
142.263733,216.806152,308.653076,264.726288,349.265442,351.734558,308.524689,306.055542,forward,roadmark_0262.png
